,match_id,Date,ground_id,home_team_id,home_team_name,away_team_id,away_team_name,player_name,player_id,team_id,bowling_style,batting_style
16,1237181,2020-11-10,2439,0,Mumbai Indians,0,Delhi Capitals,Hardik Pandya,625371,4346,rmf,rhb
17,1237181,2020-11-10,2439,0,Mumbai Indians,0,Delhi Capitals,Krunal Pandya,471342,4346,sla,lhb
18,1237181,2020-11-10,2439,0,Mumbai Indians,0,Delhi Capitals,Jayant Yadav,447587,4346,ob,rhb
19,1237181,2020-11-10,2439,0,Mumbai Indians,0,Delhi Capitals,Nathan Coulter-Nile,261354,4346,rf,rhb
20,1237181,2020-11-10,2439,0,Mumbai Indians,0,Delhi Capitals,Trent Boult,277912,4346,lfm,rhb
21,1237181,2020-11-10,2439,0,Mumbai Indians,0,Delhi Capitals,Jasprit Bumrah,625383,4346,rf,rhb
22,1237180,2020-11-08,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Marcus Stoinis,325012,4344,rm,rhb
23,1237180,2020-11-08,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Shikhar Dhawan,28235,4344,ob,lhb
24,1237180,2020-11-08,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Shreyas Iyer,642519,4344,lbg,rhb
25,1237180,2020-11-08,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Shimron Hetmyer,670025,4344,,lhb
26,1237180,2020-11-08,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Rishabh Pant,931581,4344,,lhb
27,1237180,2020-11-08,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Ajinkya Rahane,277916,4344,rm,rhb
28,1237180,2020-11-08,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Praveen Dubey,777515,4344,lbg,rhb
29,1237180,2020-11-08,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Axar Patel,554691,4344,sla,lhb
30,1237180,2020-11-08,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Ravichandran Ashwin,26421,4344,ob,rhb
31,1237180,2020-11-08,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Kagiso Rabada,550215,4344,rf,lhb
32,1237180,2020-11-08,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Anrich Nortje,481979,4344,rf,rhb
33,1237180,2020-11-08,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Priyam Garg,1070180,5143,rm,rhb
34,1237180,2020-11-08,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,David Warner,219889,5143,lb,lhb
35,1237180,2020-11-08,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Manish Pandey,290630,5143,rm,rhb
36,1237180,2020-11-08,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Kane Williamson,277906,5143,ob,rhb
37,1237180,2020-11-08,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Jason Holder,391485,5143,rmf,rhb
38,1237180,2020-11-08,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Abdul Samad,1175485,5143,lb,rhb
39,1237180,2020-11-08,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Rashid Khan,793463,5143,lbg,rhb
40,1237180,2020-11-08,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Shreevats Goswami,302579,5143,,lhb
41,1237180,2020-11-08,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Shahbaz Nadeem,31872,5143,sla,rhb
42,1237180,2020-11-08,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Sandeep Sharma,438362,5143,rm,rhb
43,1237180,2020-11-08,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,T Natarajan,802575,5143,lm,lhb
44,1237178,2020-11-06,1965,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Virat Kohli,253802,4340,rm,rhb
45,1237178,2020-11-06,1965,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Devdutt Padikkal,1119026,4340,ob,lhb
46,1237178,2020-11-06,1965,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Aaron Finch,5334,4340,sla,rhb
47,1237178,2020-11-06,1965,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,AB de Villiers,44936,4340,rm,rhb
48,1237178,2020-11-06,1965,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Moeen Ali,8917,4340,ob,lhb
49,1237178,2020-11-06,1965,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Shivam Dube,714451,4340,rm,lhb
50,1237178,2020-11-06,1965,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Washington Sundar,719715,4340,ob,lhb
51,1237178,2020-11-06,1965,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Navdeep Saini,700167,4340,rf,rhb
52,1237178,2020-11-06,1965,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Mohammed Siraj,940973,4340,rmf,rhb
53,1237178,2020-11-06,1965,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Yuzvendra Chahal,430246,4340,lbg,rhb
54,1237178,2020-11-06,1965,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Adam Zampa,379504,4340,lbg,rhb
55,1237178,2020-11-06,1965,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,David Warner,219889,5143,lb,lhb
56,1237178,2020-11-06,1965,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Shreevats Goswami,302579,5143,,lhb
57,1237178,2020-11-06,1965,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Manish Pandey,290630,5143,rm,rhb
58,1237178,2020-11-06,1965,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Kane Williamson,277906,5143,ob,rhb
59,1237178,2020-11-06,1965,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Priyam Garg,1070180,5143,rm,rhb
60,1237178,2020-11-06,1965,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Jason Holder,391485,5143,rmf,rhb
61,1237178,2020-11-06,1965,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Abdul Samad,1175485,5143,lb,rhb
62,1237178,2020-11-06,1965,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Rashid Khan,793463,5143,lbg,rhb
63,1237178,2020-11-06,1965,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Shahbaz Nadeem,31872,5143,sla,rhb
64,1237178,2020-11-06,1965,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Sandeep Sharma,438362,5143,rm,rhb
65,1237178,2020-11-06,1965,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,T Natarajan,802575,5143,lm,lhb
66,1237177,2020-11-05,2439,0,Delhi Capitals,0,Mumbai Indians,Prithvi Shaw,1070168,4344,ob,rhb
67,1237177,2020-11-05,2439,0,Delhi Capitals,0,Mumbai Indians,Shikhar Dhawan,28235,4344,ob,lhb
68,1237177,2020-11-05,2439,0,Delhi Capitals,0,Mumbai Indians,Ajinkya Rahane,277916,4344,rm,rhb
69,1237177,2020-11-05,2439,0,Delhi Capitals,0,Mumbai Indians,Shreyas Iyer,642519,4344,lbg,rhb
70,1237177,2020-11-05,2439,0,Delhi Capitals,0,Mumbai Indians,Marcus Stoinis,325012,4344,rm,rhb
71,1237177,2020-11-05,2439,0,Delhi Capitals,0,Mumbai Indians,Rishabh Pant,931581,4344,,lhb
72,1237177,2020-11-05,2439,0,Delhi Capitals,0,Mumbai Indians,Axar Patel,554691,4344,sla,lhb
73,1237177,2020-11-05,2439,0,Delhi Capitals,0,Mumbai Indians,Daniel Sams,826901,4344,lfm,rhb
74,1237177,2020-11-05,2439,0,Delhi Capitals,0,Mumbai Indians,Kagiso Rabada,550215,4344,rf,lhb
75,1237177,2020-11-05,2439,0,Delhi Capitals,0,Mumbai Indians,Anrich Nortje,481979,4344,rf,rhb
76,1237177,2020-11-05,2439,0,Delhi Capitals,0,Mumbai Indians,Ravichandran Ashwin,26421,4344,ob,rhb
77,1237177,2020-11-05,2439,0,Mumbai Indians,0,Delhi Capitals,Quinton de Kock,379143,4346,,lhb
78,1237177,2020-11-05,2439,0,Mumbai Indians,0,Delhi Capitals,Rohit Sharma,34102,4346,ob,rhb
79,1237177,2020-11-05,2439,0,Mumbai Indians,0,Delhi Capitals,Suryakumar Yadav,446507,4346,rm/ob,rhb
80,1237177,2020-11-05,2439,0,Mumbai Indians,0,Delhi Capitals,Ishan Kishan,720471,4346,,lhb
81,1237177,2020-11-05,2439,0,Mumbai Indians,0,Delhi Capitals,Kieron Pollard,230559,4346,rm,rhb
82,1237177,2020-11-05,2439,0,Mumbai Indians,0,Delhi Capitals,Krunal Pandya,471342,4346,sla,lhb
83,1237177,2020-11-05,2439,0,Mumbai Indians,0,Delhi Capitals,Hardik Pandya,625371,4346,rmf,rhb
84,1237177,2020-11-05,2439,0,Mumbai Indians,0,Delhi Capitals,Nathan Coulter-Nile,261354,4346,rf,rhb
85,1237177,2020-11-05,2439,0,Mumbai Indians,0,Delhi Capitals,Trent Boult,277912,4346,lfm,rhb
86,1237177,2020-11-05,2439,0,Mumbai Indians,0,Delhi Capitals,Rahul Chahar,1064812,4346,lbg,rhb
87,1237177,2020-11-05,2439,0,Mumbai Indians,0,Delhi Capitals,Jasprit Bumrah,625383,4346,rf,rhb
88,1216495,2020-11-03,848,0,Sunrisers Hyderabad,0,Mumbai Indians,David Warner,219889,5143,lb,lhb
89,1216495,2020-11-03,848,0,Sunrisers Hyderabad,0,Mumbai Indians,Wriddhiman Saha,279810,5143,,rhb
90,1216495,2020-11-03,848,0,Sunrisers Hyderabad,0,Mumbai Indians,Manish Pandey,290630,5143,rm,rhb
91,1216495,2020-11-03,848,0,Sunrisers Hyderabad,0,Mumbai Indians,Kane Williamson,277906,5143,ob,rhb
92,1216495,2020-11-03,848,0,Sunrisers Hyderabad,0,Mumbai Indians,Priyam Garg,1070180,5143,rm,rhb
93,1216495,2020-11-03,848,0,Sunrisers Hyderabad,0,Mumbai Indians,Jason Holder,391485,5143,rmf,rhb
94,1216495,2020-11-03,848,0,Sunrisers Hyderabad,0,Mumbai Indians,Abdul Samad,1175485,5143,lb,rhb
95,1216495,2020-11-03,848,0,Sunrisers Hyderabad,0,Mumbai Indians,Rashid Khan,793463,5143,lbg,rhb
96,1216495,2020-11-03,848,0,Sunrisers Hyderabad,0,Mumbai Indians,Shahbaz Nadeem,31872,5143,sla,rhb
97,1216495,2020-11-03,848,0,Sunrisers Hyderabad,0,Mumbai Indians,Sandeep Sharma,438362,5143,rm,rhb
98,1216495,2020-11-03,848,0,Sunrisers Hyderabad,0,Mumbai Indians,T Natarajan,802575,5143,lm,lhb
99,1216495,2020-11-03,848,0,Mumbai Indians,0,Sunrisers Hyderabad,Rohit Sharma,34102,4346,ob,rhb
100,1216495,2020-11-03,848,0,Mumbai Indians,0,Sunrisers Hyderabad,Quinton de Kock,379143,4346,,lhb
101,1216495,2020-11-03,848,0,Mumbai Indians,0,Sunrisers Hyderabad,Suryakumar Yadav,446507,4346,rm/ob,rhb
102,1216495,2020-11-03,848,0,Mumbai Indians,0,Sunrisers Hyderabad,Ishan Kishan,720471,4346,,lhb
103,1216495,2020-11-03,848,0,Mumbai Indians,0,Sunrisers Hyderabad,Krunal Pandya,471342,4346,sla,lhb
104,1216495,2020-11-03,848,0,Mumbai Indians,0,Sunrisers Hyderabad,Saurabh Tiwary,35390,4346,,lhb
105,1216495,2020-11-03,848,0,Mumbai Indians,0,Sunrisers Hyderabad,Kieron Pollard,230559,4346,rm,rhb
106,1216495,2020-11-03,848,0,Mumbai Indians,0,Sunrisers Hyderabad,Nathan Coulter-Nile,261354,4346,rf,rhb
107,1216495,2020-11-03,848,0,Mumbai Indians,0,Sunrisers Hyderabad,James Pattinson,272465,4346,rfm,lhb
108,1216495,2020-11-03,848,0,Mumbai Indians,0,Sunrisers Hyderabad,Dhawal Kulkarni,277955,4346,rm,rhb
109,1216495,2020-11-03,848,0,Mumbai Indians,0,Sunrisers Hyderabad,Rahul Chahar,1064812,4346,lbg,rhb
110,1216505,2020-11-02,1965,0,Delhi Capitals,0,Royal Challengers Bangalore,Prithvi Shaw,1070168,4344,ob,rhb
111,1216505,2020-11-02,1965,0,Delhi Capitals,0,Royal Challengers Bangalore,Shikhar Dhawan,28235,4344,ob,lhb
112,1216505,2020-11-02,1965,0,Delhi Capitals,0,Royal Challengers Bangalore,Ajinkya Rahane,277916,4344,rm,rhb
113,1216505,2020-11-02,1965,0,Delhi Capitals,0,Royal Challengers Bangalore,Shreyas Iyer,642519,4344,lbg,rhb
114,1216505,2020-11-02,1965,0,Delhi Capitals,0,Royal Challengers Bangalore,Rishabh Pant,931581,4344,,lhb
115,1216505,2020-11-02,1965,0,Delhi Capitals,0,Royal Challengers Bangalore,Marcus Stoinis,325012,4344,rm,rhb
116,1216505,2020-11-02,1965,0,Delhi Capitals,0,Royal Challengers Bangalore,Axar Patel,554691,4344,sla,lhb
117,1216505,2020-11-02,1965,0,Delhi Capitals,0,Royal Challengers Bangalore,Daniel Sams,826901,4344,lfm,rhb
118,1216505,2020-11-02,1965,0,Delhi Capitals,0,Royal Challengers Bangalore,Ravichandran Ashwin,26421,4344,ob,rhb
119,1216505,2020-11-02,1965,0,Delhi Capitals,0,Royal Challengers Bangalore,Kagiso Rabada,550215,4344,rf,lhb
120,1216505,2020-11-02,1965,0,Delhi Capitals,0,Royal Challengers Bangalore,Anrich Nortje,481979,4344,rf,rhb
121,1216505,2020-11-02,1965,0,Royal Challengers Bangalore,0,Delhi Capitals,Josh Philippe,1124282,4340,,rhb
122,1216505,2020-11-02,1965,0,Royal Challengers Bangalore,0,Delhi Capitals,Devdutt Padikkal,1119026,4340,ob,lhb
123,1216505,2020-11-02,1965,0,Royal Challengers Bangalore,0,Delhi Capitals,Virat Kohli,253802,4340,rm,rhb
124,1216505,2020-11-02,1965,0,Royal Challengers Bangalore,0,Delhi Capitals,AB de Villiers,44936,4340,rm,rhb
125,1216505,2020-11-02,1965,0,Royal Challengers Bangalore,0,Delhi Capitals,Chris Morris,439952,4340,rfm,rhb
126,1216505,2020-11-02,1965,0,Royal Challengers Bangalore,0,Delhi Capitals,Shivam Dube,714451,4340,rm,lhb
127,1216505,2020-11-02,1965,0,Royal Challengers Bangalore,0,Delhi Capitals,Washington Sundar,719715,4340,ob,lhb
128,1216505,2020-11-02,1965,0,Royal Challengers Bangalore,0,Delhi Capitals,Isuru Udana,328026,4340,lmf,rhb
129,1216505,2020-11-02,1965,0,Royal Challengers Bangalore,0,Delhi Capitals,Shahbaz Ahmed,1159711,4340,sla,lhb
130,1216505,2020-11-02,1965,0,Royal Challengers Bangalore,0,Delhi Capitals,Mohammed Siraj,940973,4340,rmf,rhb
131,1216505,2020-11-02,1965,0,Royal Challengers Bangalore,0,Delhi Capitals,Yuzvendra Chahal,430246,4340,lbg,rhb
132,1216530,2020-11-01,2439,0,Kolkata Knight Riders,0,Rajasthan Royals,Shubman Gill,1070173,4341,ob,rhb
133,1216530,2020-11-01,2439,0,Kolkata Knight Riders,0,Rajasthan Royals,Nitish Rana,604527,4341,ob,lhb
134,1216530,2020-11-01,2439,0,Kolkata Knight Riders,0,Rajasthan Royals,Rahul Tripathi,446763,4341,rm,rhb
135,1216530,2020-11-01,2439,0,Kolkata Knight Riders,0,Rajasthan Royals,Sunil Narine,230558,4341,ob,lhb
136,1216530,2020-11-01,2439,0,Kolkata Knight Riders,0,Rajasthan Royals,Eoin Morgan,24598,4341,rm,lhb
137,1216530,2020-11-01,2439,0,Kolkata Knight Riders,0,Rajasthan Royals,Dinesh Karthik,30045,4341,ob,rhb
138,1216530,2020-11-01,2439,0,Kolkata Knight Riders,0,Rajasthan Royals,Andre Russell,276298,4341,rf,rhb
139,1216530,2020-11-01,2439,0,Kolkata Knight Riders,0,Rajasthan Royals,Pat Cummins,489889,4341,rf,rhb
140,1216530,2020-11-01,2439,0,Kolkata Knight Riders,0,Rajasthan Royals,Kamlesh Nagarkoti,1070188,4341,rf,rhb
141,1216530,2020-11-01,2439,0,Kolkata Knight Riders,0,Rajasthan Royals,Shivam Mavi,1079848,4341,rfm,rhb
142,1216530,2020-11-01,2439,0,Kolkata Knight Riders,0,Rajasthan Royals,Varun Chakravarthy,1108375,4341,lbg,rhb
143,1216530,2020-11-01,2439,0,Rajasthan Royals,0,Kolkata Knight Riders,Robin Uthappa,35582,4345,rm,rhb
144,1216530,2020-11-01,2439,0,Rajasthan Royals,0,Kolkata Knight Riders,Ben Stokes,311158,4345,rfm,lhb
145,1216530,2020-11-01,2439,0,Rajasthan Royals,0,Kolkata Knight Riders,Steven Smith,267192,4345,lbg,rhb
146,1216530,2020-11-01,2439,0,Rajasthan Royals,0,Kolkata Knight Riders,Sanju Samson,425943,4345,,rhb
147,1216530,2020-11-01,2439,0,Rajasthan Royals,0,Kolkata Knight Riders,Jos Buttler,308967,4345,,rhb
148,1216530,2020-11-01,2439,0,Rajasthan Royals,0,Kolkata Knight Riders,Riyan Parag,1079434,4345,lb,rhb
149,1216530,2020-11-01,2439,0,Rajasthan Royals,0,Kolkata Knight Riders,Rahul Tewatia,423838,4345,lb,lhb
150,1216530,2020-11-01,2439,0,Rajasthan Royals,0,Kolkata Knight Riders,Shreyas Gopal,344580,4345,lb,rhb
151,1216530,2020-11-01,2439,0,Rajasthan Royals,0,Kolkata Knight Riders,Jofra Archer,669855,4345,rf,rhb
152,1216530,2020-11-01,2439,0,Rajasthan Royals,0,Kolkata Knight Riders,Kartik Tyagi,1122918,4345,rmf,rhb
153,1216530,2020-11-01,2439,0,Rajasthan Royals,0,Kolkata Knight Riders,Varun Aaron,360911,4345,rf,rhb
154,1216506,2020-11-01,1965,0,Chennai Super Kings,0,Kings XI Punjab,Ruturaj Gaikwad,1060380,4343,ob,rhb
155,1216506,2020-11-01,1965,0,Chennai Super Kings,0,Kings XI Punjab,Faf du Plessis,44828,4343,lb,rhb
156,1216506,2020-11-01,1965,0,Chennai Super Kings,0,Kings XI Punjab,Ambati Rayudu,33141,4343,ob,rhb
157,1216506,2020-11-01,1965,0,Chennai Super Kings,0,Kings XI Punjab,MS Dhoni,28081,4343,rm,rhb
158,1216506,2020-11-01,1965,0,Chennai Super Kings,0,Kings XI Punjab,Narayan Jagadeesan,1048813,4343,,rhb
159,1216506,2020-11-01,1965,0,Chennai Super Kings,0,Kings XI Punjab,Sam Curran,662973,4343,lmf,lhb
160,1216506,2020-11-01,1965,0,Chennai Super Kings,0,Kings XI Punjab,Ravindra Jadeja,234675,4343,sla,lhb
161,1216506,2020-11-01,1965,0,Chennai Super Kings,0,Kings XI Punjab,Deepak Chahar,447261,4343,rm,rhb
162,1216506,2020-11-01,1965,0,Chennai Super Kings,0,Kings XI Punjab,Shardul Thakur,475281,4343,rm,rhb
163,1216506,2020-11-01,1965,0,Chennai Super Kings,0,Kings XI Punjab,Lungi Ngidi,542023,4343,rfm,rhb
164,1216506,2020-11-01,1965,0,Chennai Super Kings,0,Kings XI Punjab,Imran Tahir,40618,4343,lbg,rhb
165,1216506,2020-11-01,1965,0,Kings XI Punjab,0,Chennai Super Kings,KL Rahul,422108,4342,,rhb
166,1216506,2020-11-01,1965,0,Kings XI Punjab,0,Chennai Super Kings,Mayank Agarwal,398438,4342,ob,rhb
167,1216506,2020-11-01,1965,0,Kings XI Punjab,0,Chennai Super Kings,Chris Gayle,51880,4342,ob,lhb
168,1216506,2020-11-01,1965,0,Kings XI Punjab,0,Chennai Super Kings,Nicholas Pooran,604302,4342,,lhb
169,1216506,2020-11-01,1965,0,Kings XI Punjab,0,Chennai Super Kings,Mandeep Singh,398506,4342,rm,rhb
170,1216506,2020-11-01,1965,0,Kings XI Punjab,0,Chennai Super Kings,Deepak Hooda,497121,4342,ob,rhb
171,1216506,2020-11-01,1965,0,Kings XI Punjab,0,Chennai Super Kings,James Neesham,355269,4342,rmf,lhb
172,1216506,2020-11-01,1965,0,Kings XI Punjab,0,Chennai Super Kings,Chris Jordan,288992,4342,rfm,rhb
173,1216506,2020-11-01,1965,0,Kings XI Punjab,0,Chennai Super Kings,Murugan Ashwin,528067,4342,lbg,rhb
174,1216506,2020-11-01,1965,0,Kings XI Punjab,0,Chennai Super Kings,Ravi Bishnoi,1175441,4342,lbg,rhb
175,1216506,2020-11-01,1965,0,Kings XI Punjab,0,Chennai Super Kings,Mohammed Shami,481896,4342,rf,rhb
176,1216502,2020-10-31,848,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Josh Philippe,1124282,4340,,rhb
177,1216502,2020-10-31,848,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Devdutt Padikkal,1119026,4340,ob,lhb
178,1216502,2020-10-31,848,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Virat Kohli,253802,4340,rm,rhb
179,1216502,2020-10-31,848,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,AB de Villiers,44936,4340,rm,rhb
180,1216502,2020-10-31,848,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Washington Sundar,719715,4340,ob,lhb
181,1216502,2020-10-31,848,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Gurkeerat Singh Mann,537124,4340,ob,rhb
182,1216502,2020-10-31,848,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Chris Morris,439952,4340,rfm,rhb
183,1216502,2020-10-31,848,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Isuru Udana,328026,4340,lmf,rhb
184,1216502,2020-10-31,848,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Mohammed Siraj,940973,4340,rmf,rhb
185,1216502,2020-10-31,848,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Navdeep Saini,700167,4340,rf,rhb
186,1216502,2020-10-31,848,0,Royal Challengers Bangalore,0,Sunrisers Hyderabad,Yuzvendra Chahal,430246,4340,lbg,rhb
187,1216502,2020-10-31,848,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,David Warner,219889,5143,lb,lhb
188,1216502,2020-10-31,848,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Wriddhiman Saha,279810,5143,,rhb
189,1216502,2020-10-31,848,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Manish Pandey,290630,5143,rm,rhb
190,1216502,2020-10-31,848,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Kane Williamson,277906,5143,ob,rhb
191,1216502,2020-10-31,848,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Abhishek Sharma,1070183,5143,sla,lhb
192,1216502,2020-10-31,848,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Jason Holder,391485,5143,rmf,rhb
193,1216502,2020-10-31,848,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Abdul Samad,1175485,5143,lb,rhb
194,1216502,2020-10-31,848,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Rashid Khan,793463,5143,lbg,rhb
195,1216502,2020-10-31,848,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Shahbaz Nadeem,31872,5143,sla,rhb
196,1216502,2020-10-31,848,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,Sandeep Sharma,438362,5143,rm,rhb
197,1216502,2020-10-31,848,0,Sunrisers Hyderabad,0,Royal Challengers Bangalore,T Natarajan,802575,5143,lm,lhb
198,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Prithvi Shaw,1070168,4344,ob,rhb
199,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Shikhar Dhawan,28235,4344,ob,lhb
200,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Shreyas Iyer,642519,4344,lbg,rhb
201,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Rishabh Pant,931581,4344,,lhb
202,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Marcus Stoinis,325012,4344,rm,rhb
203,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Shimron Hetmyer,670025,4344,,lhb
204,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Harshal Patel,390481,4344,rm,rhb
205,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Ravichandran Ashwin,26421,4344,ob,rhb
206,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Praveen Dubey,777515,4344,lbg,rhb
207,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Kagiso Rabada,550215,4344,rf,lhb
208,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Anrich Nortje,481979,4344,rf,rhb
209,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Ishan Kishan,720471,4346,,lhb
210,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Quinton de Kock,379143,4346,,lhb
211,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Suryakumar Yadav,446507,4346,rm/ob,rhb
212,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Saurabh Tiwary,35390,4346,,lhb
213,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Krunal Pandya,471342,4346,sla,lhb
214,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Kieron Pollard,230559,4346,rm,rhb
215,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Nathan Coulter-Nile,261354,4346,rf,rhb
216,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Jayant Yadav,447587,4346,ob,rhb
217,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Rahul Chahar,1064812,4346,lbg,rhb
